,collocate,raw_frequency,MI
1688,sometimes,2,2.616107638955151
1689,smaller,2,5.3676429519971
1690,merry,2,2.6820656067469484
1691,paused,2,2.939894716049048
1692,beat,2,3.000519337865483
1693,devil,2,3.2081587026437273
1694,show,2,2.802693594535563
1695,ch,2,6.46625524066521
1696,mad,2,3.981348590877209
1697,struggling,2,4.068359967866839
1698,leaping,2,3.827197911049951
1699,burst,2,3.5758834827690444
1700,cost,2,3.9013058832036727
1701,perhaps,2,1.68713174755368
1702,glad,2,2.802693594535563
1703,keep,2,1.6459736750601726
1704,forfeit,2,4.386813698985374
1705,formidable,2,4.068359967866839
1706,live,2,3.375212787306894
1707,naught,2,3.981348590877209
1708,field,2,3.1704183746608803
1709,raise,2,4.856817328231109
1710,hate,2,3.981348590877209
1711,yard,2,4.26903066332899
1712,beaten,2,3.5758834827690444
1713,lightly,2,3.9013058832036727
1714,pleasure,2,2.5344296079408837
1715,meet,2,3.0989594106787353
1716,stretched,2,4.068359967866839
1717,floor,2,2.910907179175796
1718,host,2,4.163670147671164
1719,sun,2,2.096807388198188
1720,condall,2,4.163670147671164
1721,private,2,3.032268036180063
1722,rose,2,2.23214873606795
1723,slowly,2,3.3307610247360597
1724,corner,2,2.2615626212742432
1725,selden,2,3.1704183746608803
1726,fed,2,4.6744957714371544
1727,dust,2,4.163670147671164
1728,river,2,3.2882014103172637
1729,cloak,2,3.9013058832036727
1730,shivering,2,5.079960879545319
1731,hot,2,2.8827363022090995
1732,grumblingly,2,5.7731080601052644
1733,else,2,2.3231205142736764
1734,drive,2,4.386813698985374
1735,lesson,2,4.520345091609896
1736,throat,2,3.1704183746608803
1737,iron,2,3.1340507304900056
1738,archer,2,3.2882014103172637
1739,taste,2,3.981348590877209
1740,arrows,2,3.0989594106787353
1741,eaten,2,4.26903066332899
1742,dinners,2,5.3676429519971
1743,beforehand,2,4.386813698985374
1744,places,2,2.7526831739609015
1745,hurry,2,3.1340507304900056
1746,peril,2,3.0989594106787353
1747,lives,2,2.6820656067469484
1748,carry,2,2.939894716049048
1749,rider,2,4.26903066332899
1750,hold,2,2.148767127128899
1751,despatched,2,4.163670147671164
1752,armour,2,4.386813698985374
1753,noise,2,2.939894716049048
1754,worse,2,2.802693594535563
1755,steal,2,4.520345091609896
1756,need,2,2.5542322352370634
1757,tis,2,2.8286690809388237
1758,bowed,2,4.068359967866839
1759,sith,2,4.520345091609896
1760,colours,2,3.3307610247360597
1761,york,2,3.2081587026437273
1762,forest,2,2.3231205142736764
1763,length,2,2.44090354993006
1764,harshly,2,5.3676429519971
1765,battle,2,2.477271194100935
1766,spear,2,4.520345091609896
1767,loyal,2,4.856817328231109
1768,ing,2,6.46625524066521
1769,lesser,2,5.079960879545319
1770,glossed,2,6.46625524066521
1771,deal,2,2.0236039841748927
1772,begin,2,3.375212787306894
1773,also,2,2.8286690809388237
1774,start,2,3.4705229671112185
1775,aloud,2,3.1704183746608803
1776,base,2,4.6744957714371544
1777,trust,2,3.1340507304900056
1778,meanwhile,2,2.6376138441761143
1779,fought,2,3.6936665184254283
1780,fallen,2,2.291867970769572
1781,thither,2,4.068359967866839
1782,following,2,2.8827363022090995
1783,hole,2,4.068359967866839
1784,sin,2,4.068359967866839
1785,cruel,2,3.2882014103172637
1786,impossible,2,3.5218162614987687
1787,brackley,2,3.6330418966089932
1788,leader,2,3.6936665184254283
1789,shoreby,2,2.203575363623894
1790,reputation,2,4.856817328231109
1791,garden,2,2.939894716049048
1792,fighting,2,3.5758834827690444
1793,opponent,2,5.3676429519971
1794,break,2,3.1704183746608803
1795,east,2,2.6376138441761143
1796,holywood,2,2.6376138441761143
1797,bright,2,2.616107638955151
1798,countenance,2,3.000519337865483
1799,profit,2,3.981348590877209
1800,beseech,2,4.163670147671164
1801,kinsman,2,3.5218162614987687
1802,shared,2,5.3676429519971
1803,interests,2,4.068359967866839
1804,court,2,2.969747679198729
1805,matters,2,3.247379415797009
1806,string,2,4.068359967866839
1807,barn,2,4.856817328231109
1808,speech,2,3.0989594106787353
1809,leaders,2,5.079960879545319
1810,crept,2,4.163670147671164
1811,crafty,2,6.46625524066521
1812,thief,2,3.981348590877209
1813,hollow,2,3.375212787306894
1814,lordship,2,2.728585622381841
1815,arm,2,2.477271194100935
1816,dropped,2,3.247379415797009
1817,oak,2,3.6330418966089932
1818,loud,2,3.0989594106787353
1819,merely,2,4.163670147671164
1820,clear,2,1.8812877619946375
1821,chamber,2,2.574434942554583
1822,movement,2,3.4705229671112185
1823,beast,2,4.520345091609896
1824,stairs,2,3.5758834827690444
1825,mansion,2,4.386813698985374
1826,smell,2,3.7582050395629993
1827,story,2,2.574434942554583
1828,heaven,2,2.705055124971647
1829,weight,2,3.5218162614987687
1830,easily,2,3.1704183746608803
1831,furious,2,3.7582050395629993
1832,ellis,2,3.065057859003054
1833,duckworth,2,3.4217328029417864
1834,fully,2,4.163670147671164
1835,gain,2,4.068359967866839
1836,murder,2,3.3307610247360597
1837,justice,2,2.969747679198729
1838,lead,2,3.247379415797009
1839,thousand,2,3.4217328029417864
1840,lancaster,2,3.7582050395629993
1841,mighty,2,3.9013058832036727
1842,fox,2,4.856817328231109
1843,destroyed,2,5.3676429519971
1844,pirates,2,3.5218162614987687
1845,ale,2,3.065057859003054
1846,dumb,2,4.26903066332899
1847,discourtesy,2,6.46625524066521
1848,sailor,2,3.2882014103172637
1849,clad,2,4.6744957714371544
1850,cozen,2,4.6744957714371544
1851,hired,2,5.079960879545319
1852,shouting,2,3.5758834827690444
1853,screaming,2,4.386813698985374
1854,pursuing,2,4.856817328231109
1855,return,2,2.44090354993006
1856,swords,2,4.520345091609896
1857,valiantly,2,5.7731080601052644
1858,contending,2,6.46625524066521
1859,spurs,2,4.386813698985374
1860,women,2,3.4217328029417864
1861,space,2,3.7582050395629993
1862,houses,2,2.855337328020985
1863,lances,2,3.981348590877209
1864,stay,2,2.969747679198729
1865,slew,2,4.26903066332899
1866,living,2,3.827197911049951
1867,party,2,2.246747535489103
1868,grief,2,5.7731080601052644
1869,ground,2,2.38871779675949
1870,plough,2,5.7731080601052644
1871,admire,2,3.827197911049951
1872,without,2,1.5174953502870412
1873,horses,2,2.8286690809388237
1874,marry,2,2.777375786551273
1875,balfour,2,1.7657748748727933
1876,pilrig,2,3.9013058832036727
1877,fits,2,4.856817328231109
1878,duncan,2,4.068359967866839
1879,daft,2,3.6936665184254283
1880,wish,2,2.802693594535563
1881,wrong,2,2.939894716049048
1882,coming,2,2.4589220554327387
1883,quoth,2,4.068359967866839
1884,direction,2,2.515011522083782
1885,hoseason,2,5.3676429519971
1886,wee,2,4.068359967866839
1887,wig,2,4.163670147671164
1888,guilt,2,5.079960879545319
1889,descent,2,5.079960879545319
1890,advocate,2,2.4589220554327387
1891,prestongrange,2,2.1355219003788783
1892,education,2,4.6744957714371544
1893,tut,2,4.068359967866839
1894,breck,2,3.6936665184254283
1895,thanks,2,4.163670147671164
1896,agreeable,2,4.386813698985374
1897,scots,2,3.7582050395629993
1898,lovat,2,4.26903066332899
1899,falseness,2,6.46625524066521
1900,gift,2,4.856817328231109
1901,shame,2,2.728585622381841
1902,sp,2,5.7731080601052644
1903,comes,2,3.0989594106787353
1904,suitable,2,4.520345091609896
1905,fall,2,2.291867970769572
1906,manage,2,3.9013058832036727
1907,shadow,2,3.247379415797009
1908,offended,2,4.856817328231109
1909,military,2,5.3676429519971
1910,notoriously,2,5.7731080601052644
1911,ignorant,2,3.981348590877209
1912,grange,2,4.856817328231109
1913,rankeillor,2,3.5758834827690444
1914,mistress,2,3.7582050395629993
1915,opinion,2,3.5758834827690444
1916,syne,2,4.856817328231109
1917,bring,2,2.3391208556201177
1918,kens,2,4.26903066332899
1919,mysel,2,5.079960879545319
1920,trade,2,3.9013058832036727
1921,na,2,4.068359967866839
1922,character,2,2.802693594535563
1923,several,2,2.855337328020985
1924,clans,2,5.3676429519971
1925,shone,2,3.1704183746608803
1926,blade,2,4.068359967866839
1927,bass,2,3.065057859003054
1928,leads,2,5.7731080601052644
1929,rock,2,2.8827363022090995
1930,prison,2,3.1704183746608803
1931,mair,2,3.5758834827690444
1932,guid,2,4.068359967866839
1933,muckle,2,3.6936665184254283
1934,tam,2,2.969747679198729
1935,sandie,2,3.6330418966089932
1936,shentlemans,2,4.6744957714371544
1937,violent,2,3.981348590877209
1938,anster,2,5.3676429519971
1939,departure,2,4.386813698985374
1940,fro,2,2.939894716049048
1941,text,2,5.3676429519971
1942,simplicity,2,4.856817328231109
1943,jury,2,4.6744957714371544
1944,loaded,2,4.386813698985374
1945,managed,2,3.827197911049951
1946,fairly,2,2.939894716049048
1947,ther,2,6.46625524066521
1948,friends,2,2.1621901474610397
1949,thinking,2,2.2615626212742432
1950,abroad,2,3.6330418966089932
1951,guilders,2,6.46625524066521
1952,lusty,2,4.856817328231109
1953,sprott,2,4.068359967866839
1954,lone,2,5.079960879545319
1955,warms,2,6.46625524066521
1956,sister,2,3.9013058832036727
1957,extremely,2,2.939894716049048
1958,pass,2,2.777375786551273
1959,pacing,2,5.3676429519971
1960,change,2,2.515011522083782
1961,girl,2,2.2766004986387838
1962,tender,2,4.386813698985374
1963,chair,2,4.520345091609896
1964,deleeborate,2,6.46625524066521
1965,stung,2,6.46625524066521
1966,boss,2,5.7731080601052644
1967,bazin,2,4.386813698985374
1968,scottish,2,6.46625524066521
1969,trades,2,5.079960879545319
1970,danger,2,2.728585622381841
1971,except,2,3.6936665184254283
1972,aware,2,3.375212787306894
1973,trousers,2,6.46625524066521
1974,cut,3,2.5950542297573187
1975,tarry,3,4.5691352557793286
1976,rum,3,2.8286690809388237
1977,appearance,3,3.2882014103172637
1978,sort,3,3.53951583859817
1979,stepped,3,3.780677895415058
1980,passed,3,2.2565998319321143
1981,gallows,3,3.981348590877209
1982,hanging,3,3.8759880752193827
1983,meat,3,4.232663019158116
1984,dog,3,2.959697343345228
1985,em,3,3.405984445973647
1986,jim,3,2.297009370269991
1987,wit,3,5.485425987653483
1988,certainly,3,3.158148282069066
1989,late,3,2.9204766301919465
1990,position,3,2.979900050662747
1991,roughly,3,4.386813698985374
1992,bill,3,3.4705229671112185
1993,below,3,2.777375786551273
1994,pew,3,3.6936665184254283
1995,lose,3,3.3453598241572124
1996,near,3,2.0041858983177914
1997,english,3,3.375212787306894
1998,top,3,2.901428435221252
1999,sails,3,3.780677895415058
2000,ago,3,3.981348590877209
2001,common,3,3.4705229671112185
2002,mate,3,3.31637228728396
2003,things,3,2.7608464846000627
2004,swift,3,3.981348590877209
2005,walk,3,2.7608464846000627
2006,waiting,3,3.375212787306894
2007,wonderful,3,4.306770991311837
2008,faced,3,3.981348590877209
2009,note,3,3.53951583859817
2010,squire,3,2.198891514311468
2011,bones,3,3.4705229671112185
2012,mark,3,3.158148282069066
2013,waters,3,4.5691352557793286
2014,handed,3,3.981348590877209
2015,cheer,3,3.9272813696069333
2016,trying,3,3.8271979110499506
2017,shown,3,3.652844523905173
2018,gigs,3,4.232663019158116
2019,soul,3,3.043078952284279
2020,silence,3,3.065057859003054
2021,portion,3,4.386813698985374
2022,whether,3,2.7445859637282823
2023,wise,3,3.8759880752193827
2024,longer,3,3.021572747063315
2025,mere,3,3.1105202330798116
2026,white,3,2.712837265413702
2027,ben,3,2.959697343345228
2028,sick,3,3.6936665184254283
2029,each,3,2.2565998319321143
2030,gray,3,3.31637228728396
2031,stores,3,4.232663019158116
2032,sheets,3,5.079960879545319
2033,gun,3,3.780677895415058
2034,happy,3,3.8759880752193827
2035,family,3,3.53951583859817
2036,won,3,3.2882014103172637
2037,interrupted,3,3.652844523905173
2038,moved,3,3.260802436129149
2039,four,3,2.4650011015091207
2040,five,3,2.712837265413702
2041,post,3,3.4705229671112185
2042,seven,3,3.2081587026437273
2043,end,3,1.8881137270650374
2044,shore,3,2.7941829048676543
2045,empty,3,3.4377331442882277
2046,served,3,3.6936665184254283
2047,lies,3,3.780677895415058
2048,steady,3,3.8271979110499506
2049,knees,3,3.260802436129149
2050,dressed,3,4.306770991311837
2051,since,3,2.3073721573055375
2052,stirred,3,5.079960879545319
2053,because,3,2.8286690809388237
2054,fair,3,2.6376138441761143
2055,forward,3,2.4290690922830573
2056,bold,3,3.234134189046988
2057,suppose,3,2.5950542297573187
2058,george,3,3.2081587026437273
2059,few,3,2.667027729382408
2060,straight,3,2.6376138441761143
2061,seaman,3,3.53951583859817
2062,pocket,3,3.4705229671112185
2063,wide,3,3.613623810751892
2064,weary,3,3.1828408946594373
2065,grown,3,4.038507004717157
2066,sang,3,3.5044245187869
2067,sent,3,3.158148282069066
2068,ruin,3,4.163670147671164
2069,land,3,3.043078952284279
2070,follows,3,5.7731080601052644
2071,parts,3,4.232663019158116
2072,appleyard,3,3.6936665184254283
2073,r,3,5.079960879545319
2074,ruddy,3,5.079960879545319
2075,fifty,3,3.9272813696069333
2076,led,3,2.979900050662747
2077,knight,3,2.4896937140994924
2078,morrow,3,3.043078952284279
2079,love,3,2.864387163540903
2080,hope,3,2.2867528701028017
2081,path,3,2.979900050662747
2082,prove,3,3.405984445973647
2083,hood,3,4.163670147671164
2084,russet,3,5.485425987653483
2085,inquired,3,3.4705229671112185
2086,startled,3,4.232663019158116
2087,fight,3,3.1105202330798116
2088,green,3,3.0875307148551125
2089,view,3,3.1340507304900056
2090,seas,3,4.473825075975003
2091,escape,3,3.2882014103172637
2092,arose,3,3.9272813696069333
2093,nothing,3,1.8282952318541272
2094,doth,3,4.232663019158116
2095,otherwise,3,3.8271979110499506
2096,courage,3,3.1828408946594373
2097,pool,3,4.925810199718061
2098,hours,3,3.31637228728396
2099,present,3,3.6936665184254283
2100,matter,3,2.712837265413702
2101,learn,3,3.736226132844224
2102,used,3,3.375212787306894
2103,w,3,6.178573168213428
2104,dear,3,2.452879740976776
2105,size,3,4.792278807093537
2106,ten,3,3.158148282069066
2107,straw,3,5.079960879545319
2108,walking,3,3.2081587026437273
2109,midst,3,3.1340507304900056
2110,figure,3,3.375212787306894
2111,sword,3,2.8827363022090995
2112,alone,3,2.18037246654423
2113,hamley,3,4.5691352557793286
2114,played,3,4.232663019158116
2115,town,3,2.712837265413702
2116,gossip,3,3.6936665184254283
2117,others,3,2.6973330788777368
2118,follow,3,2.7445859637282823
2119,ear,3,3.0875307148551125
2120,something,3,2.3719106784431085
2121,person,3,3.158148282069066
2122,duke,3,2.777375786551273
2123,drunken,3,4.473825075975003
2124,spy,3,3.000519337865483
2125,strength,3,3.260802436129149
2126,letter,3,2.6232251067240147
2127,married,3,4.473825075975003
2128,drew,3,2.5812609076249826
2129,clean,3,3.043078952284279
2130,strange,3,2.959697343345228
2131,gloucester,3,3.405984445973647
2132,church,3,3.0875307148551125
2133,suffer,3,3.8271979110499506
2134,days,3,2.5812609076249826
2135,hang,3,3.158148282069066
2136,experience,3,4.386813698985374
2137,pity,3,3.3453598241572124
2138,persons,3,4.473825075975003
2139,stewart,3,2.477271194100935
2140,intention,3,4.925810199718061
2141,appear,3,3.4377331442882277
2142,bonny,3,3.234134189046988
2143,hae,3,4.473825075975003
2144,beginning,3,3.31637228728396
2145,spied,3,4.306770991311837
2146,truth,3,2.959697343345228
2147,affair,3,3.260802436129149
2148,neil,3,3.405984445973647
2149,ken,3,3.000519337865483
2150,aye,3,3.260802436129149
2151,friendly,3,3.981348590877209
2152,hielant,3,6.178573168213428
2153,fat,3,4.5691352557793286
2154,worthy,3,4.5691352557793286
2155,andie,3,2.7941829048676543
2156,catriona,3,1.861085054677118
2157,whose,4,4.114879983501732
2158,inn,4,3.4705229671112185
2159,heavy,4,3.5484845085809305
2160,yo,4,4.962177843888935
2161,pleasant,4,3.827197911049951
2162,place,4,1.7388674219528688
2163,wife,4,3.6628948597586746
2164,away,4,2.189589121649154
2165,lost,4,2.7899545687581333
2166,drawn,4,4.114879983501732
2167,clung,4,4.962177843888935
2168,child,4,3.6628948597586746
2169,mother,4,3.189110507673033
2170,brief,4,4.326189077168939
2171,issued,4,5.3676429519971
2172,speak,4,2.4865735867632486
2173,besides,4,2.8967225441838393
2174,sitting,4,3.5484845085809305
2175,ships,4,4.068359967866839
2176,angry,4,4.26903066332899
2177,jack,4,3.081864977319435
2178,st,4,4.6744957714371544
2179,wind,4,2.477271194100935
2180,always,4,3.1163511533906045
2181,rather,4,2.468054538996011
2182,use,4,3.8635655552208257
2183,lads,4,2.9547098018341886
2184,beggar,4,4.114879983501732
2185,easy,4,3.4705229671112185
2186,duty,4,3.7921065912386807
2187,boats,4,4.114879983501732
2188,work,4,3.227576788500829
2189,draw,4,3.7921065912386807
2190,ae,4,4.451352220122945
2191,ran,4,2.3231205142736764
2192,however,4,3.5758834827690444
2193,night,4,2.006110826727376
2194,gunn,4,3.309254819515096
2195,years,4,3.7582050395629993
2196,le,4,7.159402421225154
2197,pick,4,4.386813698985374
2198,home,4,3.000519337865483
2199,call,4,2.626802928071899
2200,once,4,1.761239719707402
2201,pleased,4,3.081864977319435
2202,sail,4,3.445830354520847
2203,found,4,1.93904659614683
2204,trelawney,4,3.5218162614987687
2205,doubt,4,3.0485285570518434
2206,full,4,2.6707660514930147
2207,killed,4,4.214963442058714
2208,judged,4,4.214963442058714
2209,left,4,1.93904659614683
2210,leave,4,2.65959275089489
2211,while,4,2.0354384418218956
2212,struck,4,2.8827363022090995
2213,king,4,2.969747679198729
2214,fool,4,3.3982023055315924
2215,twice,4,3.6330418966089932
2216,almost,4,2.693494302570571
2217,rolled,4,4.214963442058714
2218,bow,4,3.1163511533906045
2219,followed,4,2.705055124971647
2220,body,4,2.764953266552716
2221,fellow,4,2.802693594535563
2222,c,4,7.159402421225154
2223,oliver,4,3.1340507304900056
2224,run,4,2.605525529624614
2225,behind,4,2.128964499832719
2226,favour,4,3.5484845085809305
2227,force,4,3.9013058832036727
2228,certain,4,3.247379415797009
2229,comfort,4,4.594453063763618
2230,wed,4,4.520345091609896
2231,hut,4,5.549964508791055
2232,lean,4,4.962177843888935
2233,haste,4,3.9013058832036727
2234,sign,4,3.7582050395629993
2235,fear,4,2.910907179175796
2236,appeared,4,2.910907179175796
2237,headed,4,4.26903066332899
2238,ave,4,4.451352220122945
2239,answer,4,2.910907179175796
2240,instantly,4,3.0485285570518434
2241,business,4,2.477271194100935
2242,turn,4,3.032268036180063
2243,until,4,3.0485285570518434
2244,manner,4,3.081864977319435
2245,forth,4,2.115977304305908
2246,dark,4,3.000519337865483
2247,rich,4,4.114879983501732
2248,different,4,3.2882014103172637
2249,affairs,4,3.6936665184254283
2250,richard,4,2.5950542297573187
2251,ded,4,6.060790132557045
2252,known,4,3.827197911049951
2253,ay,4,2.515011522083782
2254,coat,4,3.7582050395629993
2255,decent,4,4.451352220122945
2256,means,4,3.5484845085809305
2257,officer,4,4.163670147671164
2258,pretty,4,2.6820656067469484
2259,given,4,3.227576788500829
2260,fifteen,5,5.303104430859529
2261,none,5,2.860757395490324
2262,mast,5,4.204492142191419
2263,silent,5,3.5758834827690444
2264,eye,5,2.67301577122703
2265,half,5,2.6034224794278353
2266,want,5,3.3571942818042153
2267,taken,5,2.9637053647427667
2268,fast,5,3.8860384110728843
2269,words,5,2.4625650467112394
2270,road,5,2.9637053647427667
2271,along,5,2.8716864660225143
2272,proud,5,4.984650699740994
2273,board,5,3.255411587494273
2274,room,5,3.163038267363258
2275,carried,5,3.105879853523309
2276,walked,5,3.8561854479232034
2277,morgan,5,3.981348590877209
2278,called,5,3.1778533531483983
2279,stern,5,3.981348590877209
2280,speaking,5,4.01525014255289
2281,talk,5,3.025837145849773
2282,third,5,3.744959812812979
2283,moment,5,2.2120619775012127
2284,under,5,2.2705581841828213
2285,ah,5,3.1778533531483983
2286,sight,5,3.1778533531483983
2287,gen,5,5.996251611419474
2288,told,5,2.398939350831028
2289,being,5,2.5950542297573187
2290,added,5,2.767425455698105
2291,till,5,2.392113385760628
2292,heart,5,2.21775999861585
2293,new,5,3.1778533531483983
2294,fit,5,3.8860384110728843
2295,stand,5,3.0518126322530335
2296,its,5,2.767425455698105
2297,second,5,2.8939096028072244
2298,single,5,4.124449434517882
2299,fire,5,2.7478169843097286
2300,arms,5,2.8078349940359817
2301,gave,5,2.67301577122703
2302,hurt,5,3.718984326409718
2303,wood,5,2.7575731592550934
2304,hugh,5,4.609957250299583
2305,matcham,5,2.5227335681776926
2306,mass,5,3.5323983708293056
2307,hour,5,2.7478169843097286
2308,country,5,2.9758267252751116
2309,suddenly,5,2.9281986762858567
2310,innocent,5,4.204492142191419
2311,earl,5,4.438106993372924
2312,sense,5,3.450720339815039
2313,fy,5,5.4366358234840515
2314,wi,5,3.8561854479232034
2315,yon,5,4.086709106535036
2316,folk,5,3.192891230512939
2317,hieland,5,5.5907865033113096
2318,times,5,3.450720339815039
2319,bad,6,3.9539496166890946
2320,far,6,2.400081555409805
2321,less,6,3.2473794157970084
2322,hand,6,1.6064428363035372
2323,drink,6,3.736226132844224
2324,get,6,2.3445117042549946
2325,boy,6,3.1340507304900056
2326,friend,6,2.5214424124140726
2327,voice,6,2.6376138441761143
2328,close,6,2.777375786551273
2329,woman,6,4.232663019158116
2330,f,6,6.871720348773374
2331,warn,6,4.792278807093537
2332,help,6,3.010990637732778
2333,brought,6,2.910907179175796
2334,war,6,3.981348590877209
2335,thing,6,2.2565998319321143
2336,dutch,6,5.6189573802780055
2337,find,6,2.689670206132168
2338,part,6,2.689670206132168
2339,aboard,6,3.9272813696069333
2340,among,6,2.3284255665033697
2341,laid,6,3.8036674136397566
2342,shot,6,3.1828408946594373
2343,rest,6,3.021572747063315
2344,h,6,6.46625524066521
2345,blood,6,3.234134189046988
2346,alive,6,4.6744957714371544
2347,die,6,3.453993665160008
2348,fell,6,2.616107638955151
2349,gone,6,2.6745184011115652
2350,honour,6,3.53951583859817
2351,either,6,3.0989594106787353
2352,ask,6,3.5044245187869
2353,bennet,6,3.3453598241572124
2354,shelton,6,2.8920386948714127
2355,next,6,2.65959275089489
2356,maid,6,3.6330418966089932
2357,repeated,6,3.8759880752193827
2358,goes,6,3.8759880752193827
2359,neither,6,3.065057859003054
2360,possible,6,3.613623810751892
2361,french,6,4.068359967866839
2362,cries,6,3.4217328029417864
2363,lady,6,2.846368658038225
2364,braw,6,4.925810199718061
2365,david,6,3.054008022816469
2366,try,6,3.5758834827690444
2367,davie,6,3.5218162614987687
2368,first,7,1.9824459116813855
2369,strong,7,3.375212787306894
2370,chest,7,4.135499270704467
2371,continued,7,3.0746273100192045
2372,seafaring,7,5.234111559372577
2373,leg,7,4.351722379174103
2374,saw,7,2.5715237323471243
2375,flint,7,3.641480765254858
2376,hard,7,3.1757234268905736
2377,feet,7,3.0461893746986712
2378,ain,7,4.135499270704467
2379,son,7,4.081432049434191
2380,round,7,2.8362162865742064
2381,island,7,3.1757234268905736
2382,cap,7,3.5601351258009055
2383,smollett,7,3.8903768126714824
2384,why,7,2.6438443939267504
2385,gentleman,7,3.529363467134152
2386,already,7,2.695137688314301
2387,three,7,2.520521177894752
2388,born,7,5.010968008058367
2389,answered,7,3.197229632111537
2390,went,7,2.410750511759373
2391,mine,7,2.956844274362821
2392,both,7,2.6564231761336106
2393,took,7,2.6191517813363787
2394,cannot,7,3.529363467134152
2395,looking,8,3.4217328029417864
2396,put,8,2.7345557893683448
2397,black,8,2.815596999371471
2398,door,8,2.728585622381841
2399,wounded,8,4.297201540295687
2400,crew,8,4.114879983501732
2401,case,8,3.6184430971878405
2402,money,8,3.562090160636709
2403,such,8,2.8286690809388237
2404,doctor,8,2.693494302570571
2405,most,8,2.8221116803926645
2406,fortune,8,3.9405265963569542
2407,knew,8,3.179720767323194
2408,name,8,2.6214409849305134
2409,seemed,8,2.616107638955151
2410,believe,8,3.1520692359926836
2411,heard,8,2.802693594535563
2412,yourself,8,3.0734261086735706
2413,make,8,2.40581223011879
2414,death,8,3.4958407750955085
2415,looked,8,2.728585622381841
2416,against,8,2.9850151513295176
2417,many,8,3.081864977319435
2418,sound,8,3.1612017195559563
2419,brave,8,3.8822576882329782
2420,big,8,3.827197911049951
2421,lawless,8,3.179720767323194
2422,foot,8,3.508744179931416
2423,highland,8,4.6336737769169
2424,l,9,6.584038276321593
2425,ho,9,4.834838421512334
2426,plain,9,3.2429448187291428
2427,let,9,2.5235952657751732
2428,b,9,6.871720348773374
2429,high,9,3.2789847552123397
2430,god,9,3.652844523905173
2431,arrow,9,3.588306002767602
2432,quite,9,3.3259417383001106
2433,sat,9,3.2429448187291428
2434,set,9,2.7608464846000627
2435,boat,9,3.2975038029795773
2436,face,9,2.4896937140994924
2437,turned,9,2.8765824366347212
2438,word,9,2.6090404717320586
2439,best,9,3.2882014103172637
2440,fine,9,3.6395992971551525
2441,hath,9,3.707652760400168
2442,scarce,9,3.3752127873068933
2443,noble,9,5.667747544447438
2444,open,10,3.0717468471538507
2445,hear,10,3.0852605663205734
2446,ve,10,3.5648336465824597
2447,master,10,3.119866095498049
2448,side,10,2.558240256634602
2449,after,10,2.5383588860807733
2450,head,10,2.728585622381841
2451,kind,10,3.192891230512939
2452,true,10,3.8271979110499506
2453,myself,10,2.518865091399772
2454,mr,10,2.484706172588453
2455,between,10,3.440964164869674
2456,ill,10,3.4605726362580502
2457,through,10,2.7874261224047743
2458,back,10,2.368582888350434
2459,world,10,3.6936665184254283
2460,asked,11,2.9345613700736854
2461,though,11,3.047039353500376
2462,even,11,2.7029431917685036
2463,into,11,2.199741493113172
2464,thought,11,2.3933510096809782
2465,got,11,3.1537234960887104
2466,house,11,2.4572705273942654
2467,john,11,3.3347214259521567
2468,their,11,1.919099449737746
2469,began,11,2.463893068154759
2470,whole,11,3.383511590121589
2471,better,11,3.180570746124898
2472,give,11,3.1340507304900056
2473,red,11,3.866938239699465
2474,way,11,2.368884957526572
2475,daniel,11,2.694539780972124
2476,nay,11,2.972506301637809
2477,indeed,12,3.065057859003054
2478,came,12,2.3445117042549946
2479,honest,12,4.345991704465119
2480,over,12,2.7608464846000627
2481,only,12,2.764953266552716
2482,silver,12,2.8286690809388237
2483,too,12,2.868942980076764
2484,hands,12,2.8598520083755115
2485,same,12,2.6820656067469484
2486,n,12,4.147140845719953
2487,take,12,2.9204766301919465
2488,himself,12,2.9350047307548564
2489,sure,12,3.081864977319435
2490,these,12,2.4558963345162015
2491,off,12,3.1954196768662975
2492,horse,12,3.8512954626290115
2493,whom,13,3.8271979110499506
2494,down,13,2.324342261523999
2495,tom,13,4.367765504014679
2496,d,13,4.55386778364854
2497,enough,13,3.2260696292102575
2498,two,13,2.302575985042045
2499,replied,13,3.1562738672747157
2500,lord,13,2.7735370102441075
2501,alan,13,2.917522418294515
2502,day,14,2.859205804798905
2503,look,14,3.2360156571466936
2504,done,14,3.270501833217863
2505,might,14,2.939894716049048
2506,tall,14,4.301291525547212
2507,tell,14,3.0461893746986712
2508,may,14,2.8324355637343004
2509,re,14,3.312298961896324
2510,mind,14,3.306219915819942
2511,still,14,2.5485342141224256
2512,james,14,3.1651413175600367
2513,men,15,2.5922803028745935
2514,eyes,15,3.4059844459736475
2515,captain,15,2.8753561949114768
2516,right,15,3.192891230512939
2517,age,15,5.916208903745937
2518,stood,15,3.31637228728396
2519,should,15,2.631833481260615
2520,nor,15,3.418563228180507
2521,made,16,2.6849105588791797
2522,returned,16,3.1163511533906045
2523,own,16,2.9773522785839486
2524,shall,16,2.9037897114069318
2525,ferry,16,6.060790132557045
2526,again,17,2.6299704948635463
2527,ever,17,3.6504943465602193
2528,lay,17,3.2931154251196926
2529,our,17,2.728585622381841
2530,go,17,2.8348802810314644
2531,seen,17,3.6158888173827437
2532,where,17,2.6148568570534985
2533,life,17,3.6504943465602193
2534,father,17,3.441535430237966
2535,o,18,3.620054701082182
2536,did,18,3.150051071836447
2537,long,18,3.0467087203348573
2538,know,18,3.1420189001391825
